,irs_decay_mort1,irs_decay_mort2,irs_decay_succ1,irs_decay_succ2,irs_decay_det1,irs_decay_det2
662,2.020892269,-0.008812476,-2.241014352,0.008336143,-1.229917441,-0.008812476
663,2.041269781,-0.008990898,-2.211547273,0.008416634,-1.204505906,-0.008990898
664,2.043743111,-0.008884162,-2.223618672,0.008522841,-1.243547629,-0.008884162
665,2.053423877,-0.008967561,-2.214996872,0.008523931,-1.239710753,-0.008967561
666,2.011863046,-0.008697962,-2.265151876,0.00837241,-1.224486181,-0.008697962
667,2.011283293,-0.008839051,-2.270706153,0.00846633,-1.240621911,-0.008839051
668,2.022821097,-0.008877125,-2.214886464,0.008328467,-1.220228768,-0.008877125
669,2.022539055,-0.008926403,-2.202947563,0.008450624,-1.242876024,-0.008926403
670,2.003589233,-0.009035259,-2.221591854,0.008592017,-1.218217815,-0.009035259
671,2.008955603,-0.008849717,-2.186381313,0.008507082,-1.21058459,-0.008849717
672,2.028765278,-0.008924936,-2.267193039,0.008453637,-1.241170739,-0.008924936
673,2.01784661,-0.008907006,-2.248876874,0.008554645,-1.213642117,-0.008907006
674,1.992797034,-0.008967319,-2.161862648,0.00854134,-1.239939345,-0.008967319
675,2.015755374,-0.008852423,-2.25231837,0.008413636,-1.238475845,-0.008852423
676,2.043168914,-0.008860313,-2.252087305,0.008501895,-1.238867355,-0.008860313
677,2.060472291,-0.00888125,-2.241760771,0.008345513,-1.230509581,-0.00888125
678,2.010434319,-0.008796653,-2.219572903,0.00859691,-1.223053072,-0.008796653
679,2.028470647,-0.008865945,-2.227455319,0.008394112,-1.229865692,-0.008865945
680,2.020716793,-0.008940231,-2.21684123,0.008407797,-1.226707923,-0.008940231
681,2.051874145,-0.008812703,-2.224808357,0.00837166,-1.22465649,-0.008812703
682,2.044803499,-0.008834623,-2.255493746,0.008262066,-1.214102018,-0.008834623
683,2.00004,-0.008902521,-2.202526535,0.008386941,-1.216714353,-0.008902521
684,1.990742272,-0.008889274,-2.217346696,0.008375983,-1.24879256,-0.008889274
685,2.014876826,-0.008790327,-2.217272173,0.008500933,-1.228793896,-0.008790327
686,2.024980215,-0.009082018,-2.265702029,0.008422702,-1.236031569,-0.009082018
687,2.054457293,-0.008949007,-2.215276703,0.00845024,-1.204669506,-0.008949007
688,2.001927096,-0.008797605,-2.215258963,0.008458831,-1.238793218,-0.008797605
689,2.026191991,-0.008911681,-2.199187664,0.008457098,-1.216445849,-0.008911681
690,1.964097942,-0.00909626,-2.224968725,0.008547913,-1.230391314,-0.00909626
691,2.01577675,-0.008801399,-2.240657957,0.008430756,-1.236769098,-0.008801399
692,2.021603404,-0.00876311,-2.227801137,0.008361338,-1.219232565,-0.00876311
693,2.028494781,-0.008772195,-2.229741885,0.008582055,-1.232787149,-0.008772195
694,2.016397029,-0.009057179,-2.235096941,0.00856222,-1.234329032,-0.009057179
695,2.035079292,-0.008828391,-2.234026059,0.008378157,-1.226927548,-0.008828391
696,2.011831181,-0.008890991,-2.212265072,0.008546108,-1.229241767,-0.008890991
697,2.025508088,-0.008937251,-2.230040468,0.008637025,-1.231507706,-0.008937251
698,2.001826223,-0.008976331,-2.207062575,0.008651237,-1.217109784,-0.008976331
699,2.015144721,-0.008973622,-2.201757182,0.008257806,-1.242227902,-0.008973622
700,1.992651828,-0.008835517,-2.221045668,0.008486004,-1.233397988,-0.008835517
701,1.985222075,-0.008883756,-2.224670554,0.008430374,-1.214015466,-0.008883756
702,2.001082795,-0.008933095,-2.196069063,0.008358854,-1.229583242,-0.008933095
703,2.017615434,-0.008861707,-2.154598473,0.008419004,-1.234922099,-0.008861707
704,1.994220679,-0.008953166,-2.24674696,0.008617375,-1.243053968,-0.008953166
705,2.014198387,-0.008901034,-2.20776438,0.008524869,-1.242736865,-0.008901034
706,2.052516915,-0.008965028,-2.190616247,0.008441807,-1.226108699,-0.008965028
707,2.020933277,-0.008954017,-2.19791347,0.008327594,-1.226879126,-0.008954017
708,2.049351135,-0.008784475,-2.216855149,0.008641359,-1.238199912,-0.008784475
709,2.030899577,-0.008985636,-2.21165744,0.008482185,-1.224774398,-0.008985636
710,2.038355792,-0.008941023,-2.238757591,0.008542252,-1.235665867,-0.008941023
711,2.0108431,-0.008672939,-2.222872329,0.008436808,-1.247064681,-0.008672939
712,2.018036854,-0.008902358,-2.21745745,0.008526854,-1.251533203,-0.008902358
713,2.003843121,-0.008896839,-2.267577005,0.008423413,-1.228463212,-0.008896839
714,2.013486917,-0.008868167,-2.249336027,0.008513497,-1.242951567,-0.008868167
715,2.029784289,-0.009003079,-2.214106357,0.008357719,-1.238333274,-0.009003079
716,2.054458617,-0.008912489,-2.264703249,0.008396597,-1.224737417,-0.008912489
717,2.02056542,-0.008756509,-2.253113278,0.008458696,-1.233716526,-0.008756509
718,2.016940514,-0.009021335,-2.207591927,0.008396481,-1.211992081,-0.009021335
719,2.011425458,-0.008925741,-2.176763333,0.008584394,-1.224941207,-0.008925741
720,2.024128669,-0.008850097,-2.251712691,0.008528154,-1.230707039,-0.008850097
721,2.02197517,-0.008943667,-2.212017385,0.008405816,-1.224282601,-0.008943667
722,2.035755149,-0.008948092,-2.237108397,0.008511459,-1.216578567,-0.008948092
723,2.026496364,-0.009008061,-2.208729066,0.008652081,-1.22978051,-0.009008061
724,2.001383434,-0.008924134,-2.237462381,0.008357832,-1.235062941,-0.008924134
725,2.035737037,-0.008932989,-2.197234161,0.008464327,-1.227159446,-0.008932989
726,2.052137173,-0.008830186,-2.258115411,0.008399634,-1.197151058,-0.008830186
727,2.000855054,-0.008972824,-2.228811469,0.008527541,-1.227104723,-0.008972824
728,2.021662698,-0.00896352,-2.209488336,0.008503485,-1.244885087,-0.00896352
729,2.031298424,-0.008965255,-2.214569832,0.008572299,-1.235966193,-0.008965255
730,2.02932365,-0.009047567,-2.233725988,0.008465464,-1.220883698,-0.009047567
731,2.008521135,-0.00892037,-2.238989404,0.008355822,-1.233991075,-0.00892037
732,2.041045329,-0.008918154,-2.244386286,0.008533062,-1.232179721,-0.008918154
733,2.03280608,-0.008935731,-2.228444073,0.008468332,-1.215709057,-0.008935731
734,2.013005357,-0.008774764,-2.212001811,0.008467128,-1.228650927,-0.008774764
735,1.988191837,-0.008965613,-2.225186378,0.008608079,-1.232333366,-0.008965613
736,1.984918348,-0.008897373,-2.177455213,0.008440822,-1.224665651,-0.008897373
737,2.018147604,-0.008928605,-2.192163801,0.008511247,-1.230570038,-0.008928605
738,1.989597545,-0.008881138,-2.189634701,0.008464549,-1.238158017,-0.008881138
739,2.032538734,-0.008966994,-2.222508541,0.008321015,-1.224757951,-0.008966994
740,2.013082678,-0.009009511,-2.210175247,0.008513555,-1.219265817,-0.009009511
741,2.011706215,-0.008995431,-2.209697609,0.008493138,-1.233269934,-0.008995431
742,2.071501865,-0.008850213,-2.224857561,0.008523402,-1.209181535,-0.008850213
743,2.03782722,-0.008801155,-2.210460434,0.008370632,-1.235213195,-0.008801155
744,2.028123312,-0.00888396,-2.18851678,0.00858154,-1.252758995,-0.00888396
745,2.027880776,-0.008815203,-2.198758648,0.008518679,-1.212128959,-0.008815203
746,2.054736399,-0.008781056,-2.205641737,0.008320255,-1.253390267,-0.008781056
747,2.003519578,-0.008999864,-2.213110454,0.008462579,-1.214071252,-0.008999864
748,2.049056017,-0.009102658,-2.240006948,0.008496289,-1.221729712,-0.009102658
749,2.025173858,-0.008846287,-2.205843695,0.00839731,-1.246637047,-0.008846287
750,2.01890296,-0.009023593,-2.213304343,0.008569596,-1.223870255,-0.009023593
751,2.046004274,-0.008789278,-2.213100367,0.008386017,-1.242517225,-0.008789278
752,2.037060655,-0.008904029,-2.22254428,0.008588332,-1.237251029,-0.008904029
753,2.009173357,-0.008945484,-2.251947316,0.008603758,-1.220240984,-0.008945484
754,1.987841363,-0.008869997,-2.234641816,0.008500348,-1.233625054,-0.008869997
755,1.992232271,-0.00887961,-2.207502648,0.00838672,-1.229167043,-0.00887961
756,1.993916187,-0.008705193,-2.206622865,0.008451115,-1.24405893,-0.008705193
757,2.022559489,-0.008830624,-2.203232331,0.008549095,-1.275154239,-0.008830624
758,2.022185909,-0.008949403,-2.235634848,0.008409122,-1.257939296,-0.008949403
759,1.97536049,-0.008922154,-2.199145186,0.008604483,-1.239783529,-0.008922154
760,2.023303766,-0.008911836,-2.211379644,0.008377595,-1.212230291,-0.008911836
761,2.023657965,-0.008896022,-2.237212632,0.008434551,-1.230564951,-0.008896022
762,2.049035409,-0.009004637,-2.235423802,0.00847019,-1.229855524,-0.009004637
763,2.007142979,-0.008832962,-2.216672527,0.00850274,-1.226677544,-0.008832962
764,2.032685465,-0.008872847,-2.228902126,0.008446925,-1.237862384,-0.008872847
765,2.004510921,-0.009000827,-2.197387215,0.008512619,-1.227874971,-0.009000827
766,2.038722589,-0.008853232,-2.219144921,0.008448265,-1.204939352,-0.008853232
767,2.023038322,-0.008766929,-2.234377473,0.008546568,-1.249675417,-0.008766929
768,2.030770815,-0.009008187,-2.237878472,0.008447035,-1.221460762,-0.009008187
769,2.030034171,-0.008778181,-2.233553018,0.008615818,-1.219782596,-0.008778181
770,2.034537599,-0.008966046,-2.216187333,0.008352637,-1.210281962,-0.008966046
771,2.016004295,-0.008823396,-2.233366544,0.008378004,-1.218467634,-0.008823396
772,2.014909762,-0.008970246,-2.239853616,0.00839969,-1.212311151,-0.008970246
773,2.043392024,-0.00879481,-2.215747056,0.008326194,-1.222982322,-0.00879481
774,2.058641314,-0.008878514,-2.213665534,0.008392663,-1.23611124,-0.008878514
775,2.020952101,-0.008819775,-2.201482875,0.008341464,-1.22822571,-0.008819775
776,2.071147699,-0.008857895,-2.242682573,0.008509711,-1.26414355,-0.008857895
777,2.030886091,-0.008862979,-2.190351577,0.008511826,-1.220038786,-0.008862979
778,2.031578431,-0.008988061,-2.240931942,0.008456419,-1.240948388,-0.008988061
779,2.000243962,-0.008922817,-2.22911303,0.008463354,-1.236570364,-0.008922817
780,1.992931403,-0.008779019,-2.20915856,0.008476829,-1.266971447,-0.008779019
781,2.022678421,-0.009117885,-2.228171598,0.008521748,-1.204668982,-0.009117885
782,2.043013593,-0.008836633,-2.206354582,0.008696558,-1.262866068,-0.008836633
783,1.978270557,-0.008767304,-2.222124093,0.008535721,-1.242705705,-0.008767304
784,2.047894951,-0.008917746,-2.216793463,0.008469915,-1.23667266,-0.008917746
785,2.047824397,-0.008843999,-2.227108228,0.008477924,-1.242547359,-0.008843999
786,2.051785878,-0.008909542,-2.21102085,0.008677191,-1.233025997,-0.008909542
787,2.044798798,-0.008815729,-2.204435787,0.008555428,-1.236907393,-0.008815729
788,2.014442909,-0.008981145,-2.223693452,0.008428796,-1.217001064,-0.008981145
789,2.031997825,-0.008892706,-2.213283114,0.008629065,-1.238678766,-0.008892706
790,2.016257522,-0.008726598,-2.22204556,0.008456487,-1.207263845,-0.008726598
791,2.082034512,-0.008820448,-2.229881567,0.008419526,-1.20517541,-0.008820448
792,2.053038271,-0.008984053,-2.223556893,0.008597967,-1.216519324,-0.008984053
793,1.99667181,-0.008738787,-2.179322763,0.008686661,-1.213624252,-0.008738787
794,2.032317331,-0.008733358,-2.216480215,0.008602355,-1.239342361,-0.008733358
795,2.00821393,-0.00894607,-2.268306147,0.008507112,-1.237836928,-0.00894607
796,2.021858762,-0.008901214,-2.232636487,0.008606477,-1.208145155,-0.008901214
797,2.0190271,-0.008852282,-2.234279764,0.008364293,-1.223790865,-0.008852282
798,2.067675738,-0.008953577,-2.209488271,0.008665946,-1.242007531,-0.008953577
799,2.017141216,-0.008838372,-2.226750351,0.008445325,-1.243368874,-0.008838372
800,2.044523361,-0.00879842,-2.247864087,0.008515455,-1.222592047,-0.00879842
801,2.050143288,-0.008882088,-2.190725404,0.008290743,-1.230693682,-0.008882088
802,2.040301901,-0.008846197,-2.231941843,0.008544957,-1.235054102,-0.008846197
803,2.022522475,-0.008975561,-2.21526187,0.008463318,-1.223356989,-0.008975561
804,2.033343073,-0.008974586,-2.230030114,0.008497616,-1.238379114,-0.008974586
805,2.039887922,-0.009083188,-2.18759974,0.008430765,-1.226359295,-0.009083188
806,1.992960885,-0.008906633,-2.243821001,0.008471557,-1.233541922,-0.008906633
807,1.986322715,-0.008831575,-2.271710498,0.008388133,-1.243445672,-0.008831575
808,2.03364593,-0.008901446,-2.207085888,0.008399143,-1.236011844,-0.008901446
809,2.045767536,-0.008935532,-2.207709222,0.008420928,-1.242350796,-0.008935532
810,2.044259012,-0.008915214,-2.256112135,0.008651555,-1.241243241,-0.008915214
811,2.047590797,-0.008876598,-2.194470635,0.008437827,-1.202706591,-0.008876598
812,2.004610384,-0.008927529,-2.242929459,0.008550001,-1.229183495,-0.008927529
813,2.019975095,-0.009090976,-2.201881581,0.008501065,-1.232606525,-0.009090976
814,2.020924154,-0.009050953,-2.19209549,0.008412006,-1.205445155,-0.009050953
815,2.01249168,-0.008771202,-2.23231641,0.008564585,-1.226553467,-0.008771202
816,2.043278812,-0.009123058,-2.22937547,0.008369265,-1.239745461,-0.009123058
817,2.038928718,-0.008895021,-2.235335724,0.008252275,-1.22114576,-0.008895021
818,2.034801515,-0.008635247,-2.245031916,0.00847807,-1.236532513,-0.008635247
819,2.041203931,-0.008792687,-2.236727129,0.008534735,-1.22170851,-0.008792687
820,2.052450822,-0.008932124,-2.216869573,0.008396276,-1.242872601,-0.008932124
821,2.063199081,-0.008934589,-2.205938825,0.008567369,-1.214797545,-0.008934589
822,2.038573665,-0.008927455,-2.244452322,0.008332184,-1.240645867,-0.008927455
823,2.022821325,-0.008820256,-2.205770004,0.008468978,-1.237472352,-0.008820256
824,2.011571745,-0.009031472,-2.233425078,0.008605295,-1.232874872,-0.009031472
825,1.992138041,-0.008814119,-2.24107841,0.008490086,-1.236001947,-0.008814119
826,2.014001545,-0.008890704,-2.228965936,0.008434693,-1.225345198,-0.008890704
827,2.035593427,-0.009083323,-2.240542377,0.008511155,-1.232564574,-0.009083323
828,2.029169021,-0.009043747,-2.224849747,0.008437789,-1.237922119,-0.009043747
829,2.010436384,-0.008826206,-2.242896096,0.008457515,-1.199963298,-0.008826206
830,2.001713185,-0.008966406,-2.211256455,0.008547114,-1.223256964,-0.008966406
831,2.035803632,-0.008981136,-2.224332256,0.008502891,-1.227341072,-0.008981136
832,2.040258613,-0.008859416,-2.213599073,0.008464174,-1.233462969,-0.008859416
833,2.022969414,-0.008912936,-2.190783589,0.008485114,-1.217760944,-0.008912936
834,2.025303406,-0.008913571,-2.256536,0.008471107,-1.239587956,-0.008913571
835,2.051328497,-0.00897457,-2.230310312,0.008419843,-1.222731968,-0.00897457
836,2.014219602,-0.008924432,-2.21215695,0.008530395,-1.235183254,-0.008924432
837,2.024837264,-0.008926754,-2.222590723,0.008330873,-1.254749014,-0.008926754
838,1.998986627,-0.008876637,-2.226947292,0.00840398,-1.23666543,-0.008876637
839,2.020262033,-0.00892598,-2.204598074,0.008525475,-1.249443179,-0.00892598
840,2.005080036,-0.008908666,-2.246348191,0.008538492,-1.242648051,-0.008908666
841,2.039793234,-0.008754378,-2.226309933,0.00845112,-1.235297451,-0.008754378
842,1.998271169,-0.008879198,-2.215165198,0.008600856,-1.23620019,-0.008879198
843,2.02461339,-0.008842398,-2.220186643,0.008508819,-1.227621638,-0.008842398
844,2.02722671,-0.008848751,-2.226212503,0.008434339,-1.213958497,-0.008848751
845,2.000349594,-0.008816854,-2.200828249,0.008462864,-1.242397933,-0.008816854
846,2.000612923,-0.008797558,-2.250685309,0.008414779,-1.236909493,-0.008797558
847,2.024201272,-0.008986633,-2.219312179,0.008454275,-1.225002286,-0.008986633
848,2.021834211,-0.008851705,-2.208363889,0.008429292,-1.228148287,-0.008851705
849,1.997955454,-0.008922745,-2.223656846,0.008440274,-1.233071698,-0.008922745
850,2.015164239,-0.00889897,-2.248694128,0.008502524,-1.195853484,-0.00889897
851,1.993666209,-0.008886538,-2.207439704,0.008415042,-1.229427267,-0.008886538
852,2.018482086,-0.008993437,-2.233958219,0.008491717,-1.23262349,-0.008993437
853,2.040318419,-0.008938519,-2.22325073,0.008501983,-1.228575418,-0.008938519
854,2.028083736,-0.00905062,-2.210208349,0.008321339,-1.226157546,-0.00905062
855,2.02695114,-0.008824634,-2.213476594,0.008381775,-1.207392764,-0.008824634
856,2.006422132,-0.008868136,-2.222479155,0.008492674,-1.224257708,-0.008868136
857,2.022769762,-0.009002889,-2.234972269,0.008436058,-1.239361791,-0.009002889
858,2.031402135,-0.008988513,-2.261177863,0.008530899,-1.22048378,-0.008988513
859,2.01756436,-0.008898106,-2.214312785,0.008296967,-1.242147719,-0.008898106
860,1.980819529,-0.008872787,-2.196849025,0.008289787,-1.228740572,-0.008872787
861,2.006179151,-0.008823748,-2.258385933,0.00857066,-1.244117477,-0.008823748
862,2.01429494,-0.008889815,-2.221087447,0.008485305,-1.238439602,-0.008889815
863,2.003706922,-0.008731588,-2.240055514,0.008428199,-1.2458427,-0.008731588
864,1.990335818,-0.008988891,-2.216303266,0.00864168,-1.254677861,-0.008988891
865,2.010421465,-0.008954851,-2.22747846,0.008561728,-1.226351903,-0.008954851
866,2.066490651,-0.00893302,-2.213747767,0.00851188,-1.235254986,-0.00893302
867,2.046688683,-0.008848026,-2.222773819,0.008667232,-1.212876909,-0.008848026
868,2.019245273,-0.008973827,-2.209614241,0.008453434,-1.234988361,-0.008973827
869,2.035890923,-0.008902484,-2.211864184,0.00840901,-1.228515699,-0.008902484
870,2.047416433,-0.00897799,-2.249393092,0.008529849,-1.251326114,-0.00897799
871,1.991631584,-0.008750761,-2.242316419,0.008517413,-1.25787906,-0.008750761
872,2.014727303,-0.00893827,-2.219147862,0.008367812,-1.231690094,-0.00893827
873,2.032506676,-0.008929641,-2.226259582,0.008395476,-1.231227371,-0.008929641
874,1.988926093,-0.00890678,-2.212994289,0.008410928,-1.232348913,-0.00890678
875,2.032917965,-0.008845354,-2.21012919,0.008318437,-1.245789127,-0.008845354
876,2.02005569,-0.008858569,-2.195592036,0.008426646,-1.248018157,-0.008858569
877,2.03674988,-0.008982417,-2.242266,0.008543507,-1.238717793,-0.008982417
878,2.006280637,-0.008891969,-2.223408024,0.008540609,-1.239674177,-0.008891969
879,2.032493235,-0.008892792,-2.223662473,0.008459776,-1.226530341,-0.008892792
880,2.014780208,-0.008802186,-2.225686738,0.008259656,-1.229399885,-0.008802186
881,2.001726404,-0.008936011,-2.243633387,0.008334541,-1.238540934,-0.008936011
882,2.033721295,-0.008959856,-2.235199161,0.00848744,-1.243415293,-0.008959856
883,2.029058169,-0.008956567,-2.238877474,0.008668942,-1.220948862,-0.008956567
884,2.023289468,-0.008808566,-2.210699358,0.008548235,-1.229961765,-0.008808566
885,2.031300392,-0.008821699,-2.273251644,0.008383002,-1.232899489,-0.008821699
886,1.987386383,-0.008878879,-2.235426055,0.008402516,-1.221058638,-0.008878879
887,2.038484268,-0.00879269,-2.23105849,0.008422277,-1.229689131,-0.00879269
888,1.998949697,-0.008733358,-2.222220593,0.008357471,-1.250839417,-0.008733358
889,2.042192374,-0.008921041,-2.246727456,0.008288452,-1.236733705,-0.008921041
890,2.051452728,-0.008910466,-2.219634661,0.008417322,-1.257066037,-0.008910466
891,2.015785621,-0.008908248,-2.204546821,0.008372285,-1.234676226,-0.008908248
892,2.030676199,-0.008739002,-2.249831306,0.008503795,-1.229528348,-0.008739002
893,2.001870618,-0.008887385,-2.22310592,0.008461436,-1.239176744,-0.008887385
894,2.031725434,-0.00887365,-2.200384037,0.008488095,-1.236873632,-0.00887365
895,1.998574575,-0.008845039,-2.206548057,0.008690458,-1.221724709,-0.008845039
896,1.987773691,-0.008825566,-2.197226234,0.008554031,-1.255457671,-0.008825566
897,2.053663628,-0.008963344,-2.254162651,0.008423465,-1.245133447,-0.008963344
898,2.010884183,-0.00888323,-2.255183057,0.008425806,-1.255344142,-0.00888323
899,2.020942965,-0.008969896,-2.218390349,0.008546293,-1.219124284,-0.008969896
900,2.030821878,-0.008825684,-2.214277896,0.008329348,-1.230512196,-0.008825684
901,2.051539658,-0.008762326,-2.196335322,0.008471926,-1.204091735,-0.008762326
902,2.030615118,-0.008802121,-2.194746281,0.008400107,-1.224329406,-0.008802121
903,1.999757462,-0.009026161,-2.228276583,0.008619563,-1.215222225,-0.009026161
904,1.995119237,-0.008783331,-2.225403481,0.008536094,-1.216933677,-0.008783331
905,2.026921778,-0.008923003,-2.248995703,0.008550491,-1.228007579,-0.008923003
906,2.037600121,-0.008971588,-2.241007477,0.008694319,-1.236887892,-0.008971588
907,2.036996908,-0.008782845,-2.199929734,0.008542048,-1.228682832,-0.008782845
908,2.033518007,-0.008761057,-2.204240242,0.008618622,-1.217473689,-0.008761057
909,2.01632655,-0.008798201,-2.255318834,0.008540267,-1.245368731,-0.008798201
910,2.016782544,-0.009018054,-2.243508584,0.00848724,-1.238011312,-0.009018054
911,2.030968929,-0.008917518,-2.215358563,0.008382029,-1.227650455,-0.008917518
912,2.043901783,-0.008824896,-2.212146807,0.008499887,-1.225273281,-0.008824896
913,2.052321668,-0.008758222,-2.215298595,0.008571767,-1.225701583,-0.008758222
914,2.008192503,-0.00878754,-2.236222528,0.008591864,-1.230254982,-0.00878754
915,2.03186485,-0.008890386,-2.212389518,0.008412442,-1.233062063,-0.008890386
916,2.016792262,-0.008973416,-2.234245339,0.008620209,-1.244571953,-0.008973416
917,2.038935225,-0.00891347,-2.215815941,0.008587208,-1.227808334,-0.00891347
918,2.043527394,-0.008947884,-2.217899186,0.008362013,-1.220740413,-0.008947884
919,2.048404938,-0.008915084,-2.210029088,0.008432133,-1.199342721,-0.008915084
920,2.022694747,-0.008837203,-2.241759781,0.008404788,-1.242311139,-0.008837203
921,2.005318871,-0.008962836,-2.219475019,0.008481538,-1.227375593,-0.008962836
922,2.010225578,-0.008830134,-2.235770328,0.008584034,-1.242182914,-0.008830134
923,2.024328,-0.008944954,-2.253412488,0.008349684,-1.262496006,-0.008944954
924,2.0344243,-0.0088752,-2.18395103,0.008579986,-1.200239344,-0.0088752
925,2.017380581,-0.00876712,-2.252749752,0.008548314,-1.226877625,-0.00876712
926,2.025674626,-0.008811278,-2.232925805,0.008431699,-1.2241045,-0.008811278
927,2.028947886,-0.008924929,-2.186774345,0.008459463,-1.241898056,-0.008924929
928,2.010742871,-0.008689442,-2.226673249,0.008335616,-1.206097522,-0.008689442
929,2.018879047,-0.008877188,-2.161938713,0.008604517,-1.226378396,-0.008877188
930,2.017359692,-0.008975547,-2.264695123,0.008436449,-1.231619489,-0.008975547
931,2.047586358,-0.008747701,-2.193799004,0.008634023,-1.240475813,-0.008747701
932,2.016929194,-0.0088227,-2.235281836,0.008499042,-1.197455401,-0.0088227
933,2.066077795,-0.008890275,-2.228782268,0.008231793,-1.249620674,-0.008890275
934,2.037555409,-0.008921093,-2.224931635,0.008485534,-1.240705107,-0.008921093
935,2.044328258,-0.008987061,-2.220767524,0.008396415,-1.241970663,-0.008987061
936,1.989968231,-0.008786969,-2.228310581,0.008523112,-1.239508977,-0.008786969
937,2.030404829,-0.009032504,-2.179843629,0.0084142,-1.24776221,-0.009032504
938,2.048475797,-0.008870109,-2.236253656,0.008497041,-1.212005518,-0.008870109
939,2.006769719,-0.008846135,-2.229058756,0.008624714,-1.240846803,-0.008846135
940,2.017415242,-0.008885766,-2.224392244,0.00830119,-1.209419956,-0.008885766
941,2.021846642,-0.008764224,-2.255057573,0.008474246,-1.22919925,-0.008764224
942,2.046976425,-0.008781035,-2.203240217,0.008564295,-1.243902967,-0.008781035
943,2.015952133,-0.008943767,-2.237837601,0.008456502,-1.250476389,-0.008943767
944,1.995374844,-0.008708574,-2.222780635,0.008497755,-1.231232185,-0.008708574
945,2.004753173,-0.008911616,-2.177920277,0.008330269,-1.244766408,-0.008911616
946,2.034357831,-0.008891095,-2.234384499,0.008507431,-1.21629617,-0.008891095
947,2.019856349,-0.009090398,-2.205951313,0.008456994,-1.202427894,-0.009090398
948,1.985532583,-0.008843696,-2.201190615,0.008404042,-1.220216667,-0.008843696
949,2.077271108,-0.009090519,-2.2276374,0.008479331,-1.230557502,-0.009090519
950,2.067208973,-0.008839416,-2.18704143,0.008417458,-1.225737555,-0.008839416
951,2.077032688,-0.00890112,-2.212776826,0.008424309,-1.225205336,-0.00890112
952,2.021860977,-0.008884999,-2.227659956,0.008481292,-1.241959975,-0.008884999
953,2.039466371,-0.00881313,-2.229557692,0.008620937,-1.230071891,-0.00881313
954,2.009942334,-0.008990737,-2.203250727,0.008516113,-1.229036589,-0.008990737
955,2.012751087,-0.009043243,-2.246763512,0.00851478,-1.254473359,-0.009043243
956,2.03366282,-0.008807549,-2.238492575,0.008552791,-1.234344944,-0.008807549
957,2.023934692,-0.008883119,-2.217347419,0.008602604,-1.220698143,-0.008883119
958,1.981900141,-0.009015497,-2.207723048,0.008510067,-1.236734743,-0.009015497
959,1.986726066,-0.008966613,-2.222261716,0.008532235,-1.241574292,-0.008966613
960,2.038651393,-0.008727348,-2.247489947,0.008475862,-1.196461165,-0.008727348
961,2.027838427,-0.008896166,-2.204307609,0.008402672,-1.241323013,-0.008896166
962,2.051176187,-0.008896614,-2.245692538,0.008408738,-1.233532095,-0.008896614
963,2.036805725,-0.008883526,-2.230811379,0.008459665,-1.248758093,-0.008883526
964,2.023331807,-0.008898231,-2.227439628,0.008451706,-1.227701219,-0.008898231
965,2.006915831,-0.00875905,-2.21621444,0.008516494,-1.235609207,-0.00875905
966,2.013730042,-0.008806847,-2.26746408,0.008425519,-1.214143036,-0.008806847
967,2.0267232,-0.008888602,-2.241250889,0.008586817,-1.229926684,-0.008888602
968,2.031141595,-0.008876668,-2.233016646,0.008421192,-1.229491639,-0.008876668
969,2.023870565,-0.008872865,-2.218790581,0.008560221,-1.259822877,-0.008872865
970,2.060096567,-0.008747598,-2.209662458,0.008490732,-1.250162224,-0.008747598
971,2.010837037,-0.008844281,-2.219887894,0.008426981,-1.210344743,-0.008844281
972,2.021849267,-0.009001809,-2.210807644,0.008482168,-1.226324754,-0.009001809
973,2.012847854,-0.00884401,-2.203161077,0.008493314,-1.230877443,-0.00884401
974,2.03795854,-0.008780497,-2.234240352,0.008447652,-1.224884297,-0.008780497
975,2.016913744,-0.008920267,-2.218347729,0.00858397,-1.221592872,-0.008920267
976,1.982387545,-0.008793738,-2.242979542,0.008502081,-1.23397335,-0.008793738
977,2.053473306,-0.00889168,-2.189169027,0.008396571,-1.23938781,-0.00889168
978,1.991050748,-0.008812322,-2.241896888,0.008396105,-1.2274368,-0.008812322
979,2.009607463,-0.008971565,-2.207658629,0.008410644,-1.225934586,-0.008971565
980,2.029896124,-0.008903595,-2.240494416,0.008531632,-1.241956218,-0.008903595
981,2.026880282,-0.008934302,-2.261137722,0.00829432,-1.206008473,-0.008934302
982,2.030164285,-0.008836814,-2.247642528,0.008571746,-1.232118,-0.008836814
983,2.045653317,-0.008938374,-2.233548888,0.008423876,-1.241270707,-0.008938374
984,2.012878334,-0.008914988,-2.212037506,0.008510978,-1.224146795,-0.008914988
985,2.061393212,-0.008928157,-2.237699262,0.008438473,-1.230809837,-0.008928157
986,2.014719018,-0.008836849,-2.201867636,0.008483872,-1.233254512,-0.008836849
987,1.990634191,-0.008954903,-2.187524093,0.008533572,-1.198446503,-0.008954903
988,2.028944037,-0.008895403,-2.194867618,0.008351931,-1.228093337,-0.008895403
989,2.059990772,-0.008956817,-2.222821368,0.008506105,-1.241977692,-0.008956817
990,2.040217444,-0.008675656,-2.212315161,0.008521037,-1.241156765,-0.008675656
991,2.048878524,-0.008997888,-2.220951728,0.008431452,-1.231401387,-0.008997888
992,2.029162751,-0.008929533,-2.210717551,0.008439464,-1.201967958,-0.008929533
993,2.067378825,-0.008819892,-2.26779934,0.008438442,-1.224777868,-0.008819892
