,irs_decay_mort1,irs_decay_mort2,irs_decay_succ1,irs_decay_succ2,irs_decay_det1,irs_decay_det2
327,1.146754793,-0.023131936,-1.227872253,0.020882342,-1.636095026,-0.023131936
328,1.107843334,-0.024284481,-1.265937155,0.019743239,-1.662540425,-0.024284481
329,1.259975841,-0.025277055,-1.343235926,0.020686742,-1.670920116,-0.025277055
330,1.279999828,-0.022904146,-1.349230978,0.018466556,-1.728632527,-0.022904146
331,1.061647326,-0.020407652,-1.339785059,0.019270227,-1.607945468,-0.020407652
332,1.091801531,-0.028858161,-1.336879048,0.017313586,-1.683356462,-0.028858161
333,1.033740637,-0.023978915,-1.357301771,0.018885132,-1.705163058,-0.023978915
334,1.06664192,-0.024573722,-1.040602626,0.019656516,-1.668839359,-0.024573722
335,0.94935272,-0.023556024,-1.293894502,0.019092772,-1.784045654,-0.023556024
336,1.128000094,-0.024612745,-1.422415513,0.020444486,-1.622723847,-0.024612745
337,1.176151739,-0.024461677,-1.343743738,0.019470773,-1.707721544,-0.024461677
338,1.000242568,-0.026059403,-1.193947654,0.019482417,-1.669136862,-0.026059403
339,1.161305982,-0.026169324,-1.181727516,0.017678649,-1.65603296,-0.026169324
340,1.004678147,-0.02409062,-1.31219933,0.019959396,-1.629222728,-0.02409062
341,1.24126488,-0.027417,-1.438880952,0.019880708,-1.619225314,-0.027417
342,1.162343141,-0.026862227,-1.345902631,0.020391524,-1.757639518,-0.026862227
343,1.294837461,-0.025862761,-1.211871508,0.021705495,-1.628391343,-0.025862761
344,1.233084744,-0.022846039,-1.23623331,0.018973332,-1.628635094,-0.022846039
345,0.982009973,-0.024789937,-1.367934196,0.017752751,-1.712597162,-0.024789937
346,1.220183789,-0.023968555,-1.476773895,0.019688016,-1.731976195,-0.023968555
347,0.962902323,-0.025888999,-1.310659051,0.019357167,-1.8265745,-0.025888999
348,1.169907569,-0.025020359,-1.228676144,0.019324367,-1.552154324,-0.025020359
349,1.197965253,-0.021200638,-1.174742496,0.02020916,-1.674578626,-0.021200638
350,1.202058323,-0.023248468,-1.326399375,0.017739893,-1.659551087,-0.023248468
351,0.95583459,-0.027755601,-1.22182357,0.019391835,-1.753599338,-0.027755601
352,1.027441438,-0.023012858,-1.293547193,0.019109363,-1.780573066,-0.023012858
353,1.118683612,-0.025638231,-1.228591103,0.020313163,-1.643562364,-0.025638231
354,1.013720143,-0.027755793,-1.28048614,0.019046195,-1.655630336,-0.027755793
355,1.177386458,-0.023302558,-1.471423084,0.018356739,-1.698730519,-0.023302558
356,1.085996708,-0.026454223,-1.275198002,0.018937018,-1.640880362,-0.026454223
357,0.993601502,-0.025961671,-1.016982356,0.019384817,-1.68204255,-0.025961671
358,0.875833934,-0.022476582,-1.230817573,0.022204764,-1.64360959,-0.022476582
359,1.112287292,-0.024772275,-1.192047433,0.019369295,-1.772301946,-0.024772275
360,1.178049872,-0.026728527,-1.519217345,0.020291035,-1.633703652,-0.026728527
361,1.025881251,-0.024087634,-1.091979219,0.021236394,-1.746056083,-0.024087634
362,1.413503835,-0.024387841,-1.325767145,0.019935548,-1.77258929,-0.024387841
363,0.969170517,-0.026088284,-1.362488811,0.022354399,-1.730553458,-0.026088284
364,0.879680627,-0.026278883,-1.288521537,0.019105449,-1.783438345,-0.026278883
365,1.085760079,-0.0258711,-1.207134572,0.021085306,-1.73909448,-0.0258711
366,1.032107736,-0.025807531,-1.380553752,0.01783155,-1.681124552,-0.025807531
367,0.951596147,-0.024707572,-1.292316885,0.019249689,-1.740150439,-0.024707572
368,1.118052867,-0.02323969,-1.257286925,0.019707476,-1.750480959,-0.02323969
369,1.092632515,-0.022379655,-1.125441286,0.018596207,-1.650291845,-0.022379655
370,0.963008933,-0.024312568,-1.278185938,0.02120424,-1.678028844,-0.024312568
371,1.171141581,-0.026320454,-1.302026348,0.01897884,-1.60797137,-0.026320454
372,1.136263418,-0.023888452,-1.325688164,0.019330598,-1.703854397,-0.023888452
373,1.032289275,-0.021412152,-1.439814778,0.02215038,-1.675378913,-0.021412152
374,1.099562742,-0.025579509,-1.070515547,0.021778628,-1.817027391,-0.025579509
375,1.26280614,-0.024640158,-1.189262803,0.019601237,-1.739955131,-0.024640158
376,1.075555447,-0.022019686,-1.078761774,0.01958062,-1.777615717,-0.022019686
377,0.986643586,-0.023846059,-1.253450108,0.020230599,-1.728734589,-0.023846059
378,1.2026442,-0.024284132,-1.315340879,0.018120756,-1.686395387,-0.024284132
379,0.963673536,-0.025146053,-1.29209533,0.019927002,-1.697608449,-0.025146053
380,1.168429539,-0.025164266,-1.241296349,0.019371545,-1.702390969,-0.025164266
381,0.995353277,-0.024619543,-1.409898767,0.019621856,-1.715963307,-0.024619543
382,1.190983463,-0.025652093,-1.204010655,0.019885836,-1.758523592,-0.025652093
383,1.071324117,-0.024592208,-1.264056469,0.019279434,-1.636388876,-0.024592208
384,1.194680486,-0.022436466,-1.352530711,0.018271551,-1.708212845,-0.022436466
385,0.940337846,-0.020454945,-1.36392615,0.021009693,-1.72531039,-0.020454945
386,1.173121285,-0.023890944,-1.218302319,0.019237215,-1.710824716,-0.023890944
387,1.17681389,-0.025187722,-1.100905548,0.018741011,-1.749734499,-0.025187722
388,0.935381287,-0.021486054,-1.211930298,0.020622182,-1.693946013,-0.021486054
389,1.190573335,-0.029262424,-1.445285172,0.021167042,-1.76170953,-0.029262424
390,0.986933378,-0.021888768,-1.190790432,0.021207713,-1.638881933,-0.021888768
391,1.026271118,-0.023457727,-1.480767577,0.019498523,-1.710633299,-0.023457727
392,1.300530417,-0.024273422,-1.546514454,0.020284823,-1.716641148,-0.024273422
393,1.004358406,-0.025400345,-1.339490682,0.019763817,-1.61745365,-0.025400345
394,1.060503224,-0.026723259,-1.18684129,0.020310763,-1.771391835,-0.026723259
395,1.165755063,-0.021630997,-1.243208961,0.020155612,-1.769683299,-0.021630997
396,0.921686279,-0.027747827,-1.467274133,0.019067514,-1.642526547,-0.027747827
397,1.209245683,-0.027029161,-1.194586811,0.019375007,-1.668190187,-0.027029161
398,1.260124754,-0.022831068,-1.145405782,0.017947004,-1.83368114,-0.022831068
399,0.757646654,-0.022249216,-1.201436479,0.020272277,-1.8003445,-0.022249216
400,1.024914614,-0.022125308,-1.384354349,0.017937128,-1.698437247,-0.022125308
401,1.303157134,-0.022916765,-1.312835049,0.01844166,-1.61651848,-0.022916765
402,1.138892454,-0.022204736,-1.136177153,0.019881804,-1.820629599,-0.022204736
403,0.996728913,-0.026767635,-1.069525802,0.019825321,-1.67274702,-0.026767635
404,1.162654078,-0.024211719,-1.441416193,0.018017264,-1.685651241,-0.024211719
405,1.020971221,-0.025121713,-1.109568375,0.020042207,-1.684202301,-0.025121713
406,1.180326241,-0.025190243,-1.36316242,0.019225866,-1.631896274,-0.025190243
407,1.160266836,-0.026447258,-1.200674138,0.020144309,-1.665385352,-0.026447258
408,1.181548083,-0.024603069,-1.229813943,0.019906572,-1.733519157,-0.024603069
409,1.085771999,-0.025483528,-1.180512917,0.019665911,-1.849188639,-0.025483528
410,0.940283383,-0.022735726,-1.256273857,0.019240319,-1.701920441,-0.022735726
411,1.045613224,-0.020832518,-1.319393897,0.02078599,-1.653942935,-0.020832518
412,1.053729062,-0.024665795,-1.25038474,0.020418356,-1.863986931,-0.024665795
413,0.94458301,-0.026152581,-1.30103368,0.018078701,-1.689603878,-0.026152581
414,1.213751949,-0.02354199,-1.170024232,0.021356134,-1.804976498,-0.02354199
415,1.09142407,-0.025575658,-1.143983837,0.018120374,-1.81504326,-0.025575658
416,1.132909732,-0.025951795,-1.531340457,0.0205375,-1.700020657,-0.025951795
417,1.213378836,-0.024213602,-1.213105556,0.019288413,-1.717820521,-0.024213602
418,1.172969749,-0.024920432,-1.292602602,0.020084217,-1.657744745,-0.024920432
419,1.232896732,-0.02380255,-1.245003327,0.020139837,-1.689982472,-0.02380255
420,1.071668834,-0.02574299,-1.319230389,0.02100317,-1.701214253,-0.02574299
421,0.937329996,-0.024484798,-1.368375271,0.020333239,-1.710028885,-0.024484798
422,1.19490168,-0.024105737,-1.462232612,0.019563791,-1.650154587,-0.024105737
423,1.379182437,-0.026067337,-1.307854379,0.021762257,-1.592470936,-0.026067337
424,1.225029244,-0.022198199,-1.336134372,0.019838386,-1.677554127,-0.022198199
425,1.138064678,-0.027519294,-1.415129796,0.021678826,-1.665452801,-0.027519294
426,1.136175279,-0.025913029,-1.305841872,0.018948402,-1.781116435,-0.025913029
427,1.266887566,-0.024589733,-1.232066158,0.019809828,-1.622493375,-0.024589733
428,1.044596436,-0.024023439,-1.153882289,0.019405535,-1.606241132,-0.024023439
429,1.110736024,-0.023237378,-1.268085847,0.020440301,-1.691275893,-0.023237378
430,0.94164432,-0.025275948,-1.262356171,0.018100407,-1.753028236,-0.025275948
431,1.014686659,-0.02453667,-1.373439886,0.019427297,-1.720709919,-0.02453667
432,1.05709856,-0.024904952,-1.228107595,0.021689608,-1.671880006,-0.024904952
433,1.313161061,-0.02451613,-1.404571313,0.020077099,-1.709302464,-0.02451613
434,1.236330261,-0.02676038,-1.14225543,0.020938342,-1.673780919,-0.02676038
435,1.07530689,-0.02490535,-1.333704577,0.017335068,-1.648157548,-0.02490535
436,1.112455394,-0.023950355,-1.346780939,0.01780029,-1.698007002,-0.023950355
437,1.057391343,-0.023086836,-1.070431083,0.019377713,-1.785405082,-0.023086836
438,1.282065715,-0.02688055,-1.586838089,0.020230857,-1.750757368,-0.02688055
439,1.010486926,-0.023073433,-1.170794293,0.020827991,-1.674573524,-0.023073433
440,1.101037114,-0.025530338,-1.295112334,0.020720487,-1.755353871,-0.025530338
441,0.974353702,-0.021553005,-1.2226211,0.018213112,-1.647694592,-0.021553005
442,1.204807003,-0.024563531,-1.297143497,0.020102063,-1.661956094,-0.024563531
443,1.009610141,-0.022371021,-1.243119979,0.018531313,-1.718485734,-0.022371021
444,1.042941723,-0.026271974,-1.146002428,0.019712356,-1.652145079,-0.026271974
445,1.126042584,-0.022957593,-1.252219275,0.021162901,-1.728486588,-0.022957593
446,1.152402002,-0.026405196,-1.356136067,0.019398534,-1.77478719,-0.026405196
447,1.182398983,-0.026247297,-1.219955666,0.019124808,-1.764477672,-0.026247297
448,0.816357458,-0.024820019,-1.259933176,0.022161118,-1.759208369,-0.024820019
449,0.96808861,-0.026063543,-1.198933582,0.019436221,-1.70776663,-0.026063543
450,1.109996508,-0.019959629,-1.222365473,0.017760411,-1.647352341,-0.019959629
451,1.095760065,-0.024520967,-1.208948522,0.01946546,-1.717007918,-0.024520967
452,1.330266652,-0.024531934,-1.33192956,0.019448724,-1.758630082,-0.024531934
453,1.00588495,-0.022291115,-1.218443603,0.019775901,-1.777660961,-0.022291115
454,0.945008,-0.024523986,-1.370470779,0.020182774,-1.771841717,-0.024523986
455,1.110027158,-0.025638314,-1.235467667,0.017642173,-1.638075098,-0.025638314
456,1.086771552,-0.023140027,-1.339406731,0.017807587,-1.72867172,-0.023140027
457,1.162385077,-0.021556612,-1.167278784,0.018818073,-1.650805565,-0.021556612
458,1.114049313,-0.0215594,-1.312770333,0.019504837,-1.68953211,-0.0215594
459,1.291440996,-0.026862002,-1.170806469,0.01916977,-1.601904865,-0.026862002
460,1.236484511,-0.025058156,-1.381150119,0.021830899,-1.798957092,-0.025058156
461,0.842638444,-0.02644107,-1.188177371,0.01815621,-1.655051431,-0.02644107
462,1.073257533,-0.023713216,-1.302235536,0.019221096,-1.762542179,-0.023713216
463,1.139326286,-0.023311803,-1.138561508,0.019570787,-1.646426064,-0.023311803
464,0.898793278,-0.023083122,-1.122922448,0.019593649,-1.715840481,-0.023083122
465,1.097739519,-0.02208281,-1.386092471,0.019851356,-1.698479461,-0.02208281
466,1.24476926,-0.024415337,-1.382846717,0.021214715,-1.710396379,-0.024415337
467,1.014332167,-0.02422253,-1.05998407,0.01831349,-1.817772226,-0.02422253
468,1.368124447,-0.026817873,-1.056502633,0.018322923,-1.72644347,-0.026817873
469,1.255387121,-0.02499043,-1.212431032,0.020031919,-1.786674388,-0.02499043
470,0.931765876,-0.023613214,-1.236594394,0.019271721,-1.768909902,-0.023613214
471,1.194864844,-0.023688569,-1.188908906,0.018590371,-1.729991612,-0.023688569
472,1.104518767,-0.021330237,-1.240454847,0.017762036,-1.737674865,-0.021330237
473,1.328156458,-0.024898033,-1.222642531,0.019440059,-1.69918402,-0.024898033
474,1.030813986,-0.025546039,-1.241756783,0.017985732,-1.635422023,-0.025546039
475,1.084958287,-0.024090501,-1.39840671,0.020814441,-1.697584027,-0.024090501
476,0.919776836,-0.026048363,-1.274237528,0.018679186,-1.660613289,-0.026048363
477,1.157173865,-0.023898437,-1.1665568,0.019528261,-1.62732279,-0.023898437
478,1.265528651,-0.022326273,-1.044913898,0.018580411,-1.721968432,-0.022326273
479,1.143649706,-0.027252448,-1.379760493,0.02034702,-1.722116138,-0.027252448
480,1.304264593,-0.025772323,-1.364253553,0.02125494,-1.78027533,-0.025772323
481,1.139289176,-0.025304126,-1.218965399,0.020895772,-1.701198839,-0.025304126
482,1.050192382,-0.024987524,-1.225832226,0.019885044,-1.684542716,-0.024987524
483,0.873288069,-0.023525289,-1.227590204,0.020803478,-1.680792762,-0.023525289
484,0.900646347,-0.023525103,-1.306746362,0.021913234,-1.596255867,-0.023525103
485,0.910941856,-0.0244918,-0.939040979,0.023353533,-1.667881321,-0.0244918
486,1.15476712,-0.023929426,-1.208508753,0.019398054,-1.769739996,-0.023929426
487,0.97938811,-0.024781181,-1.30826832,0.016831537,-1.714690383,-0.024781181
488,0.814986641,-0.025989443,-1.286584496,0.020413184,-1.709181245,-0.025989443
489,1.303065329,-0.024869977,-1.392653643,0.018553405,-1.634758659,-0.024869977
490,0.866494601,-0.026514633,-1.318196187,0.017177645,-1.646612901,-0.026514633
491,1.009521393,-0.024972488,-1.179586418,0.020177708,-1.686576514,-0.024972488
492,1.192327523,-0.025513868,-1.377055548,0.020051123,-1.732836304,-0.025513868
493,1.108242483,-0.023538704,-1.371461905,0.017485923,-1.605898823,-0.023538704
494,1.017003359,-0.024876953,-1.216275814,0.021524245,-1.621008856,-0.024876953
495,1.026789304,-0.023890392,-1.369528511,0.019945136,-1.564202333,-0.023890392
496,1.228329384,-0.027350241,-1.29642844,0.018118434,-1.685851313,-0.027350241
497,1.128890053,-0.024417053,-1.296236585,0.018398847,-1.678829774,-0.024417053
498,1.312425881,-0.022946746,-1.293955098,0.020581803,-1.659701296,-0.022946746
499,1.30160596,-0.023958457,-1.360079023,0.020121337,-1.723945399,-0.023958457
500,1.206991028,-0.024761131,-1.146184394,0.018552963,-1.689956594,-0.024761131
501,0.965974814,-0.026309045,-1.198331872,0.019628854,-1.705863811,-0.026309045
502,1.07731654,-0.024809606,-1.098129045,0.019386783,-1.691036847,-0.024809606
503,0.908382744,-0.022978502,-1.423081995,0.018982786,-1.699066347,-0.022978502
504,1.253815339,-0.024481629,-1.364929899,0.019877562,-1.715454111,-0.024481629
505,1.14232071,-0.026894458,-1.493663521,0.019921659,-1.73913688,-0.026894458
506,1.240627785,-0.02418987,-1.319090836,0.020857487,-1.700990142,-0.02418987
507,0.906676153,-0.022922825,-1.216130709,0.019049164,-1.685113992,-0.022922825
508,1.281659256,-0.026239649,-1.109009798,0.020712471,-1.675441916,-0.026239649
509,1.297998677,-0.025302125,-1.34379791,0.020628829,-1.620605096,-0.025302125
510,1.196276307,-0.025246597,-1.297465677,0.018627056,-1.718868948,-0.025246597
511,1.04436432,-0.026138757,-1.240073478,0.02009587,-1.75077684,-0.026138757
512,1.116987209,-0.022496958,-1.300492419,0.018879251,-1.717026647,-0.022496958
513,1.14188525,-0.026630141,-1.332162354,0.020253194,-1.764780749,-0.026630141
514,1.024254823,-0.024064334,-1.296905808,0.018512952,-1.633339704,-0.024064334
515,1.242049046,-0.024585919,-1.242074528,0.018620637,-1.689412071,-0.024585919
516,1.083868438,-0.024846836,-1.375237293,0.019881829,-1.61004601,-0.024846836
517,1.014920354,-0.023583522,-1.420721944,0.017930338,-1.641924981,-0.023583522
518,1.006646611,-0.02440118,-1.257504041,0.019181421,-1.645712859,-0.02440118
519,1.063718353,-0.024720114,-1.268539839,0.020760974,-1.558768235,-0.024720114
520,0.967403026,-0.022711666,-1.390789654,0.018668687,-1.652800839,-0.022711666
521,1.137282858,-0.025540762,-1.259703847,0.020117344,-1.561441935,-0.025540762
522,1.234683351,-0.024592138,-1.091763917,0.020303498,-1.728601369,-0.024592138
523,1.046333524,-0.02562841,-1.250390895,0.020648376,-1.62246609,-0.02562841
524,1.219362022,-0.025555899,-1.236407326,0.020462307,-1.74533666,-0.025555899
525,1.145126483,-0.02201512,-1.242975137,0.018752052,-1.687245541,-0.02201512
526,1.18555331,-0.021019691,-1.329955466,0.017255272,-1.625515024,-0.021019691
527,1.019619672,-0.025646639,-1.331576085,0.018308611,-1.789494805,-0.025646639
528,0.965737542,-0.02406214,-1.27312545,0.022428054,-1.720005219,-0.02406214
529,1.170645991,-0.025830635,-1.216891899,0.019428672,-1.589146754,-0.025830635
530,0.950611636,-0.023440008,-1.233701042,0.019818538,-1.7938848,-0.023440008
531,1.110171162,-0.026920961,-1.235018853,0.018528061,-1.567642121,-0.026920961
532,1.019156944,-0.027492753,-1.343110735,0.019290559,-1.70535903,-0.027492753
533,1.067291108,-0.026611893,-1.320371624,0.020057671,-1.639899647,-0.026611893
534,1.088609471,-0.025002538,-1.254611246,0.019406505,-1.721665879,-0.025002538
535,0.984615352,-0.0225862,-1.342439645,0.018803857,-1.758919196,-0.0225862
536,1.185716622,-0.024122291,-1.110716004,0.020952464,-1.624501798,-0.024122291
537,0.877611591,-0.027039268,-1.403279112,0.020519301,-1.640894418,-0.027039268
538,1.151468586,-0.024135617,-1.271678456,0.020173278,-1.795561818,-0.024135617
539,1.019679656,-0.024896079,-1.220928892,0.020371034,-1.569480294,-0.024896079
540,0.809711405,-0.024696411,-1.172842368,0.019897361,-1.760344487,-0.024696411
541,1.209393323,-0.024092893,-1.18662391,0.019572623,-1.712727409,-0.024092893
542,1.194860994,-0.021964076,-1.231086787,0.018588422,-1.589240998,-0.021964076
543,1.139575868,-0.024257573,-1.276365293,0.019344187,-1.663989086,-0.024257573
544,1.263219786,-0.0229835,-1.261110268,0.01800606,-1.615246681,-0.0229835
545,1.247084114,-0.024683101,-1.234556008,0.019046054,-1.743545972,-0.024683101
546,0.816658911,-0.025449862,-1.431756188,0.019418719,-1.585368187,-0.025449862
547,1.095774316,-0.025602247,-1.20709881,0.018336332,-1.729984803,-0.025602247
548,0.946593788,-0.02605248,-1.255634773,0.018965176,-1.753576616,-0.02605248
549,1.205145094,-0.02697416,-1.314950778,0.020595022,-1.650425507,-0.02697416
550,0.978971086,-0.025842665,-1.260537665,0.020095583,-1.652890067,-0.025842665
551,1.027564478,-0.024286248,-1.167548888,0.017862148,-1.745581132,-0.024286248
552,0.987805783,-0.024438937,-1.158392331,0.018045761,-1.660294824,-0.024438937
553,1.220236148,-0.024481324,-1.199787909,0.01778888,-1.636030718,-0.024481324
554,0.952646116,-0.024758567,-1.138526291,0.020078456,-1.836815563,-0.024758567
555,1.114146991,-0.023603082,-1.280603961,0.019431002,-1.815837702,-0.023603082
556,1.014957293,-0.025671087,-1.118600686,0.019745264,-1.704812851,-0.025671087
557,0.931303964,-0.025133232,-1.290167596,0.019074648,-1.796399119,-0.025133232
558,1.209398822,-0.024770815,-1.226677612,0.016862021,-1.548752729,-0.024770815
559,1.24081076,-0.025451003,-1.34099288,0.019154503,-1.710553648,-0.025451003
560,1.04526534,-0.025212807,-1.434327307,0.019988288,-1.773099499,-0.025212807
561,1.037748551,-0.021526292,-1.22946417,0.021040398,-1.763073405,-0.021526292
562,0.945991523,-0.021917187,-1.303437887,0.018961312,-1.662652944,-0.021917187
563,1.132097285,-0.02537186,-1.182079608,0.020476007,-1.697069856,-0.02537186
564,0.952141035,-0.024073213,-1.087214553,0.020403352,-1.782447896,-0.024073213
565,0.95201713,-0.022960056,-1.283621022,0.021662635,-1.686516999,-0.022960056
566,1.102315488,-0.023542928,-0.97796265,0.020891404,-1.761483771,-0.023542928
567,1.153677643,-0.024219514,-1.249894709,0.019287001,-1.693408869,-0.024219514
568,1.258689107,-0.025016139,-1.132253461,0.018730499,-1.621929232,-0.025016139
569,1.111014257,-0.024095962,-1.309079683,0.021308142,-1.610848823,-0.024095962
570,1.109308761,-0.026132968,-1.477355461,0.018183013,-1.700465072,-0.026132968
571,0.976465378,-0.028068355,-1.288548741,0.019538636,-1.905302656,-0.028068355
572,1.128791015,-0.023591046,-1.190420657,0.019449047,-1.771606082,-0.023591046
573,1.044137036,-0.024900956,-1.250824919,0.02173751,-1.713705019,-0.024900956
574,1.221820021,-0.026749502,-1.328801389,0.017392431,-1.672816585,-0.026749502
575,1.015070655,-0.024082645,-1.23262643,0.021604541,-1.650797106,-0.024082645
576,1.168852088,-0.025226556,-1.328263395,0.022062292,-1.681867585,-0.025226556
577,1.147239292,-0.026819764,-1.320610521,0.019043172,-1.722774239,-0.026819764
578,1.052541592,-0.026120633,-1.058480739,0.018646082,-1.766444456,-0.026120633
579,0.958161897,-0.023277042,-1.413157728,0.019469545,-1.697074293,-0.023277042
580,1.138782406,-0.02316154,-1.255473963,0.017657532,-1.606767801,-0.02316154
581,0.977761521,-0.023565146,-1.394222673,0.019283973,-1.631515653,-0.023565146
582,1.133226639,-0.028113501,-1.084061788,0.018288242,-1.650396143,-0.028113501
583,0.882550822,-0.021893079,-1.457748702,0.020723756,-1.824321117,-0.021893079
584,1.004547885,-0.027582478,-1.272094668,0.020988894,-1.71243616,-0.027582478
585,1.049270069,-0.025151445,-1.316557166,0.018956202,-1.612690974,-0.025151445
586,0.957463195,-0.026361186,-1.265692889,0.018391303,-1.690466432,-0.026361186
587,0.948051113,-0.021902569,-1.115201416,0.019691119,-1.712266449,-0.021902569
588,0.985931758,-0.026026481,-1.34869494,0.018556446,-1.684991994,-0.026026481
589,0.994854007,-0.024867713,-1.165753525,0.019415598,-1.656327692,-0.024867713
590,1.066000157,-0.026544538,-1.319941325,0.017976735,-1.782319887,-0.026544538
591,0.930292729,-0.023351329,-1.319144037,0.018063136,-1.598935273,-0.023351329
592,1.140430972,-0.026517109,-1.158161749,0.019724034,-1.759146457,-0.026517109
593,1.078863142,-0.021384346,-1.197432348,0.018427072,-1.721303096,-0.021384346
594,1.035346252,-0.026370186,-1.246434403,0.020475184,-1.792239057,-0.026370186
595,1.07788321,-0.02402848,-1.071713201,0.020517667,-1.779340227,-0.02402848
596,1.285306538,-0.02630527,-1.505425902,0.018077195,-1.795857126,-0.02630527
597,0.874471312,-0.023886774,-1.364323933,0.018766124,-1.8219331,-0.023886774
598,1.216416919,-0.023837913,-1.094869306,0.021400074,-1.677802477,-0.023837913
599,1.085525455,-0.024662073,-1.271693328,0.020681753,-1.658052221,-0.024662073
600,1.072634261,-0.023283528,-1.149357708,0.019468023,-1.804276676,-0.023283528
601,1.139604435,-0.023618745,-1.341328872,0.017190979,-1.650104607,-0.023618745
602,1.141090175,-0.024928486,-1.495958486,0.019517883,-1.770266254,-0.024928486
603,1.20427815,-0.026304098,-1.344073294,0.018468962,-1.796792349,-0.026304098
604,1.063670567,-0.024555292,-1.098911179,0.020719911,-1.72168616,-0.024555292
605,1.106358633,-0.026593728,-1.21001876,0.019960535,-1.707734811,-0.026593728
606,1.080200408,-0.022818641,-1.302748068,0.019018071,-1.723516971,-0.022818641
607,1.130347089,-0.024519168,-1.363851763,0.019423379,-1.578010615,-0.024519168
608,1.091345646,-0.022809192,-1.234388453,0.020111288,-1.664242459,-0.022809192
609,1.215457401,-0.026758715,-1.106220381,0.017950436,-1.687265155,-0.026758715
610,1.045170534,-0.022654257,-1.411509603,0.019561711,-1.678771905,-0.022654257
611,1.084677854,-0.025043331,-1.316256591,0.019381399,-1.777677766,-0.025043331
612,1.130769527,-0.026593727,-1.296641587,0.021313343,-1.676688728,-0.026593727
613,0.854037646,-0.025936958,-1.264997779,0.019506347,-1.65488581,-0.025936958
614,1.061232272,-0.022322035,-1.183215332,0.019543352,-1.727743519,-0.022322035
615,1.254170819,-0.024081284,-1.26029998,0.019191787,-1.740973319,-0.024081284
616,1.187833621,-0.025317741,-1.172406862,0.018670626,-1.618167336,-0.025317741
617,1.074081403,-0.024907877,-1.257002022,0.019708937,-1.69086354,-0.024907877
618,1.119305004,-0.024412111,-1.120720254,0.019353033,-1.746163284,-0.024412111
619,1.050229055,-0.022091504,-1.348890628,0.019309392,-1.735324278,-0.022091504
620,1.003992099,-0.024075521,-1.329018665,0.020036676,-1.673620379,-0.024075521
621,0.932475613,-0.025077438,-1.206709232,0.020419246,-1.665366136,-0.025077438
622,1.181377864,-0.024667235,-1.247991821,0.019924018,-1.748544653,-0.024667235
623,1.139646393,-0.025321224,-1.233930183,0.01773202,-1.770579666,-0.025321224
624,1.055163419,-0.025219381,-1.343737008,0.02013893,-1.649673042,-0.025219381
625,1.171581594,-0.021964127,-1.250147313,0.019499224,-1.667025424,-0.021964127
626,1.026605352,-0.022961079,-1.371142754,0.018411038,-1.67902413,-0.022961079
627,0.956957744,-0.023223845,-1.44821876,0.020044586,-1.666664543,-0.023223845
628,1.147569604,-0.026428533,-1.022499387,0.017496008,-1.690023795,-0.026428533
629,1.144639672,-0.022561821,-1.269831609,0.02135147,-1.744371324,-0.022561821
630,0.916202388,-0.023611368,-1.456217757,0.023495665,-1.735938906,-0.023611368
631,1.063704594,-0.023416878,-1.122053359,0.01852012,-1.706539207,-0.023416878
632,0.993549695,-0.022965511,-1.241645051,0.01981419,-1.776170781,-0.022965511
633,1.014954127,-0.021879387,-1.300496408,0.020022306,-1.71506395,-0.021879387
634,1.071229981,-0.026176121,-1.303737229,0.018597027,-1.592965406,-0.026176121
635,1.076261349,-0.023871231,-1.190139415,0.020036373,-1.686317438,-0.023871231
636,1.10898228,-0.022700895,-1.488088457,0.019018435,-1.576652576,-0.022700895
637,1.127804028,-0.023922627,-1.112394719,0.018217066,-1.71445484,-0.023922627
638,1.007622751,-0.021742001,-1.171944304,0.020308926,-1.792187762,-0.021742001
639,1.114271344,-0.026069919,-1.342654577,0.018274263,-1.684010298,-0.026069919
640,1.176747209,-0.025812487,-1.434369199,0.020330297,-1.725330465,-0.025812487
641,1.196291734,-0.025011244,-1.410464724,0.019051003,-1.643367474,-0.025011244
642,1.061022067,-0.024531988,-1.334046603,0.019186567,-1.679074117,-0.024531988
643,1.097446561,-0.024729529,-1.344821084,0.019486176,-1.680686303,-0.024729529
644,1.29009726,-0.025484585,-1.20464262,0.020025583,-1.729913062,-0.025484585
645,0.94550237,-0.027015075,-1.272233594,0.018843172,-1.772059373,-0.027015075
646,1.24362123,-0.024711369,-1.168277841,0.019574536,-1.720221639,-0.024711369
647,1.082856062,-0.024059088,-1.256598919,0.021040261,-1.638758371,-0.024059088
648,1.001185983,-0.026443447,-1.300975509,0.019192934,-1.756079467,-0.026443447
649,1.073768354,-0.025516856,-1.1341965,0.021192421,-1.691153455,-0.025516856
650,1.224362534,-0.024072593,-1.39427195,0.019981668,-1.618897076,-0.024072593
651,1.162884817,-0.026076234,-1.222334091,0.021040267,-1.814570477,-0.026076234
652,1.247770668,-0.023670272,-1.118873085,0.018741174,-1.697437372,-0.023670272
653,1.010878014,-0.020477748,-1.396979998,0.018270756,-1.779088003,-0.020477748
654,1.175280152,-0.02251199,-1.403349864,0.018727911,-1.644855554,-0.02251199
655,1.224349561,-0.024047497,-1.146757021,0.016339228,-1.669844916,-0.024047497
656,1.057510478,-0.022652775,-1.373438611,0.019792727,-1.716347273,-0.022652775
657,1.2326726,-0.02263728,-1.276271422,0.019748099,-1.647801654,-0.02263728
658,0.954848379,-0.023390903,-1.201853991,0.020851389,-1.655316774,-0.023390903
