DIDE_CODE,prop_gamb_ss,prop_arab,prop_fun,seasonal_a0,seasonal_a1,seasonal_b1,seasonal_a2,seasonal_b2,seasonal_a3,seasonal_b3,itn_cov1,itn_cov2,itn_cov3,itn_cov4,itn_cov5,itn_cov6,itn_cov7,itn_cov8,itn_cov9,itn_cov10,itn_cov11,itn_cov12,itn_cov13,itn_cov14,itn_cov15,itn_cov16,itn_cov17,itn_cov18,itn_cov19,itn_cov20,irs_cov1,irs_cov2,irs_cov3,irs_cov4,irs_cov5,irs_cov6,irs_cov7,irs_cov8,irs_cov9,irs_cov10,irs_cov11,irs_cov12,irs_cov13,irs_cov14,irs_cov15,irs_cov16,irs_cov17,irs_cov18,irs_cov19,irs_cov20,prev,prev_years,prev_age0,prev_age1,drug_cov_0_0,drug_cov_1_0,ppu,ppr,gamb_ss_Q0,irs_dif_gamb_ss,gamb_ss_Q_in,gamb_ss_Q_bed,arab_Q0,irs_dif_arab,arab_Q_in,arab_Q_bed,fun_Q0,irs_dif_fun,fun_Q_in,fun_Q_bed,draw,total_M
11,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,80.48508223
12,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,79.28587136
13,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,80.53850461
14,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,79.77574317
15,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,83.49629398
16,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,77.13581908
17,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,79.72071022
18,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,82.14126371
19,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,80.57466943
20,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,77.09413937
21,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,78.711028
22,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,81.09266178
23,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,78.95251789
24,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,78.94246823
25,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,76.02262063
26,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,74.53704478
27,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,74.77018654
28,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,91.47488538
29,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,82.41291635
30,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,83.08760702
31,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,86.84040078
32,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,83.07606357
33,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,77.39065773
34,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,84.10798329
35,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,78.3230581
36,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,80.74558346
37,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,79.74069454
38,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,81.72154581
39,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,79.13016781
40,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,74.6006275
41,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,74.96365345
42,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,80.04319535
43,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,75.02848883
44,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,76.26870424
45,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,71.91995438
46,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,76.80922045
47,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,83.25682759
48,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,83.07446678
49,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,81.24578629
50,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,84.01561164
51,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,85.17461676
52,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,79.93434318
53,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,72.8356151
54,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,80.90793983
55,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,83.13898658
56,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,79.43075922
57,0.9,0,0.1,0.2854346,0.2556171,0.1985357,-0.007165586,0.06876634,-0.02886853,0.005662451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,3,0,7,0.1320025,0.3997388,0.8689795,0.0952544,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,82.7720341
